wyId;shortName;firstName;middleName;lastName;height;weight;birthDate;foot;currentTeamId;currentNationalTeamId;gender;status;imageDataURL;seasonId_x;birthAreaName;passportAreaName;roleName;competitionId_x;teamName;teamImage;playerId;competitionId_y;seasonId_y;positions;matches;matchesInStart;matchesSubstituted;matchesComingOff;minutesOnField;minutesTagged;goals;assists;shots;headShots;yellowCards;redCards;directRedCards;penalties;linkupPlays;duels;duelsWon;defensiveDuels;defensiveDuelsWon;offensiveDuels;offensiveDuelsWon;aerialDuels;aerialDuelsWon;fouls;passes;successfulPasses;smartPasses;successfulSmartPasses;passesToFinalThird;successfulPassesToFinalThird;crosses;successfulCrosses;forwardPasses;successfulForwardPasses;backPasses;successfulBackPasses;throughPasses;successfulThroughPasses;keyPasses;successfulKeyPasses;verticalPasses;successfulVerticalPasses;longPasses;successfulLongPasses;dribbles;successfulDribbles;interceptions;defensiveActions;successfulDefensiveAction;attackingActions;successfulAttackingActions;freeKicks;freeKicksOnTarget;directFreeKicks;directFreeKicksOnTarget;corners;successfulPenalties;successfulLinkupPlays;accelerations;pressingDuels;pressingDuelsWon;looseBallDuels;looseBallDuelsWon;missedBalls;shotAssists;shotOnTargetAssists;recoveries;opponentHalfRecoveries;dangerousOpponentHalfRecoveries;losses;ownHalfLosses;dangerousOwnHalfLosses;xgShot;xgAssist;xgSave;receivedPass;touchInBox;progressiveRun;offsides;clearances;secondAssists;thirdAssists;shotsBlocked;foulsSuffered;progressivePasses;counterpressingRecoveries;slidingTackles;goalKicks;dribblesAgainst;dribblesAgainstWon;goalKicksShort;goalKicksLong;shotsOnTarget;successfulProgressivePasses;successfulSlidingTackles;successfulGoalKicks;fieldAerialDuels;fieldAerialDuelsWon;gkCleanSheets;gkConcededGoals;gkShotsAgainst;gkExits;gkSuccessfulExits;gkAerialDuels;gkAerialDuelsWon;gkSaves;newDuelsWon;newDefensiveDuelsWon;newOffensiveDuelsWon;newSuccessfulDribbles;lateralPasses;successfulLateralPasses;passLength;longPassLength;dribbleDistanceFromOpponentGoal;ballRecoveries;ballLosses;duels_Effectiveness;defensiveDuels_Effectiveness;offensiveDuels_Effectiveness;aerialDuels_Effectiveness;pressingDuels_Effectiveness;looseBallDuels_Effectiveness;dribblesAgainst_Effectiveness;fieldAerialDuels_Effectiveness;gkAerialDuels_Effectiveness;shots_Effectiveness;smartPasses_Effectiveness;passesToFinalThird_Effectiveness;forwardPasses_Effectiveness;backPasses_Effectiveness;throughPasses_Effectiveness;keyPasses_Effectiveness;verticalPasses_Effectiveness;longPasses_Effectiveness;attackingActions_Effectiveness;linkupPlays_Effectiveness;progressivePasses_Effectiveness;slidingTackles_Effectiveness;dribbles_Effectiveness;gkShotsAgainst_Effectiveness;POS1;POS2;POS3;Pos_principal;Nombre_Completo;Edad
534563;C. Richards;Chris;;Richards;188;87;2000-03-28;right;1628;8134;male;active;https://cdn5.wyscout.com/photos/players/public/g507718_100x130.png;190537;United States;United States;Defender;81;Crystal Palace;https://cdn5.wyscout.com/photos/team/public/313_120x120.png;534563;81;190537;Right Centre Back;3;3;0;0;297;297;0;0;0,61;0,61;0,61;0;0;0;0;8,79;3,33;3,33;0,61;0,3;0;3,64;7;0,61;40,3;36,06;0;0;3,03;0,91;0;0;15,45;12,42;3,64;3,64;0;0;0;0;18,48;18,18;3,64;1,82;0,3;0;3,03;7,27;6,67;0,91;0,3;0;0;0;0;0;0;0;0;0;0;1,52;0,61;0,91;0;0;28;1,82;0;6,36;3,94;1,21;0,18;0;0;28,79;0,91;0,3;0;2,73;0;0;0,61;0;3,94;2,42;0,91;0;0,91;0,61;0;0;0,3;2,73;0,61;0;3,64;2,12;0;0;0;0;0;0;0;0;5,45;2,73;0;0;18,48;18,18;23,25;42,87;32,57;8,48;0;37,88;81,98;0;192,31;0;40,13;67,03;58,24;0;49,18;0;30,03;80,39;100;0;0;98,38;50;32,97;0;69,29;67,03;0;0;Right Centre Back;;;DFC;Chris Richards;25
114194;F. Balbuena;Fabián Cornelio;;Balbuena González;188;88;1991-08-23;right;13889;15516;male;active;https://cdn5.wyscout.com/photos/players/public/82218_100x130.png;190537;Paraguay;Paraguay;Defender;81;Dinamo Moskva;https://cdn5.wyscout.com/photos/team/public/1013_120x120.png;114194;81;190537;Right Centre Back;3;3;0;0;296;296;0;0;0,91;0,61;0,3;0;0;0;0;12,77;4,86;5,78;1,52;1,22;0;4,86;9;0;33,75;27,97;0;0;4,26;2,43;0;0;15,81;10,34;1,82;1,82;0,3;0;0;0;14,29;13,99;3,65;1,82;0;0;3,04;9,73;8,51;0,91;0,3;0;0;0;0;0;0;0;0;0;0;0,91;0,61;0,3;0,3;0;37;1,52;0,3;6,39;2,74;0,61;0,13;0,02;0;20,37;1,22;0,61;0;2,13;0;0;0;0;6,99;4,56;0,91;0;2,74;1,52;0;0;0,3;4,56;0,3;0;4,86;2,74;0;0;0;0;0;0;0;0;7,91;4,56;0;0;14,29;13,99;22;38,81;0;11,25;0;38,06;78,89;0;185,19;0;67,03;55,47;56,38;0;32,97;0;57,04;65,4;100;0;0;97,9;49,86;32,97;0;65,24;32,97;0;0;Right Centre Back;;;DFC;Fabián Cornelio Balbuena González;33
258591;O. Alderete;Omar Federico;;Alderete Fernández;188;77;1996-12-26;left;698;15516;male;active;https://cdn5.wyscout.com/photos/players/public/g290235_100x130.png;190537;Paraguay;Paraguay;Defender;81;Getafe;https://cdn5.wyscout.com/photos/team/public/56_120x120.png;258591;81;190537;Left Centre Back;3;3;0;0;296;296;0,3;0;0,61;0;0,3;0;0;0;0;13,99;6,69;4,56;1,82;4,86;2,43;2,13;5;1,82;36,18;31,01;0,3;0,3;8,21;4,86;0,3;0;20,07;16,11;1,52;1,22;1,52;0,91;0;0;12,16;11,86;6,08;3,04;1,22;0,91;3,04;7,9;6,69;2,43;1,52;0;0;0;0;0;0;0;0,3;0;0;2,43;0,91;0;0;0;22;0,91;0;6,39;3,04;0,91;0,01;0;0;24,63;0;1,52;0;2,13;0;0;0,3;0,61;8,21;3,34;0,3;0,61;2,74;2,13;0,61;0;0,3;7,6;0,3;0,61;2,13;1,52;0;0;0;0;0;0;0;0;8,21;3,34;2,43;0,91;12,16;11,86;23,25;44,65;54,8;6,69;0,3;47,82;73,25;50;234,74;0;37,45;77,74;71,36;0;49,18;100;59,2;80,27;80,26;59,87;0;97,53;50;62,55;0;92,57;100;74,59;0;Left Centre Back;;;DFC;Omar Federico Alderete Fernández;28
293251;Y. Soteldo;Yeferson Julio;;Soteldo Martínez;160;54;1997-06-30;left;5655;15757;male;active;https://cdn5.wyscout.com/photos/players/public/g313965_100x130.png;190537;Venezuela;Venezuela;Forward;81;Santos;https://cdn5.wyscout.com/photos/team/public/244_120x120.png;293251;81;190537;Left Attacking Midfielder;4;3;3;1;296;296;0;0;1,22;0;0;0;0;0;2,74;21,89;9,12;3,04;0;16,72;8,51;0,61;1;0,61;30,1;22,8;0;0;1,22;0,91;3,95;1,82;3,95;2,43;6,69;6,08;0;0;0,61;0,61;12,16;10,03;0,61;0,61;5,78;4,56;2,13;5,17;4,56;10,95;5,17;0,3;0;0;0;1,82;0;1,82;1,52;5;0;1,52;0,3;0,91;1,82;0,61;8;1,52;0,61;8,51;1,52;0,3;0,07;0,13;0;21,59;3,65;2,74;0;0;0;0;0;2,13;4,26;0,91;0;0;0,61;0,61;0;0;0,3;3,65;0;0;0,61;0,3;0;0;0;0;0;0;0;0;9,73;2,43;6,69;3,04;12,16;10,03;16,4;17,98;16,98;2,43;0;41,66;79,93;50,9;163,93;0;19,74;100;49,18;0;24,59;0;74,59;61,52;90,88;0;100;82,48;100;47,21;66,42;85,68;0;52,6;0;Left Attacking Midfielder;;;MED OF;Yeferson Julio Soteldo Martínez;27
511405;R. Morínigo;Rodrigo Mario;;Morínigo Acosta;189;91;1998-10-07;right;15483;15516;male;active;https://cdn5.wyscout.com/photos/players/public/g489559_100x130.png;190537;Paraguay;Paraguay;Goalkeeper;81;Libertad;https://cdn5.wyscout.com/photos/team/public/508_120x120.png;511405;81;190537;Goalkeeper;3;3;0;0;296;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,51;14,29;0;0;2,13;1,52;0;0;9,73;8,51;0;0;0;0;0;0;5,78;5,78;5,17;4,26;0;0;1,82;1,82;1,82;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;11;0;0;1,82;0,61;0;0;0;1,32;8,21;0;0;0;0;0;0;0;0;4,26;0,61;0;4,26;0;0;1,22;3,04;0;3,65;0;3,65;0;0;0;2,43;3,34;0,3;0;0;0;0,91;0;0;0;0;5,78;5,78;35;53,39;0;3,34;0;0;0;0;0;0;0;0;0;0;0;0;71,36;87,46;0;0;0;100;82,4;0;0;85,68;0;0;27,25;Goalkeeper;;;ARQ;Rodrigo Mario Morínigo Acosta;26
525455;S. Cáceres;Sebastián Enzo;;Cáceres Ramos;180;77;1999-08-18;right;15405;15670;male;active;https://cdn5.wyscout.com/photos/players/public/g500453_100x130.png;190537;Uruguay;Uruguay;Defender;81;América;https://cdn5.wyscout.com/photos/team/public/462_120x120.png;525455;81;190537;Left Centre Back;5;2;0;3;295;295;0;0,31;0;0;0;0;0;0;0;20,44;9,46;10,07;4,27;3,36;2,44;4,58;6;0,31;29,9;25,02;0;0;1,83;0,61;0,31;0,31;14,03;9,46;2,14;2,14;0,31;0;0;0;12,2;11,9;2,44;1,22;0,31;0,31;3,66;14,95;12,81;0,62;0,61;0;0;0;0;0;0;0;0;1;0;2,44;0,92;0,31;0;0;41;2,14;0,31;6,71;3,66;0,31;0;0;0;18,61;0,61;0;0;2,75;0;0;0;1,53;6,41;5,8;1,22;0;3,97;2,14;0;0;0;4,58;0,92;0;4,58;1,83;0;0;0;0;0;0;0;0;12,81;7,93;2,14;0,31;12,2;11,9;18,02;35,07;10,7;12,51;0;46,28;78,75;72,62;131;0;37,7;53,9;39,96;0;0;0;33,33;67,43;100;0;0;97,54;50;98,39;0;71,45;75,41;100;0;Left Centre Back;;;DFC;Sebastián Enzo Cáceres Ramos;25
20582;M. Isla;Mauricio Aníbal;;Isla Isla;176;75;1988-06-12;right;12288;12381;male;active;https://cdn5.wyscout.com/photos/players/public/18_100x130.png;190537;Chile;Chile;Defender;81;Colo Colo;https://cdn5.wyscout.com/photos/team/public/539_120x120.png;20582;81;190537;Right Back;3;3;1;0;293;293;0;0;0;0;0,31;0;0;0;0;11,67;4,91;6,14;1,54;2,76;1,54;0,92;3;0,61;38,4;31,33;0;0;6,14;3,69;1,54;0,92;13,52;9,83;6,14;5,53;0;0;0,31;0,31;13,82;11,98;7,37;5,84;0,92;0,92;3,07;10,13;8,6;2,46;1,54;0;0;0;0;0;0;0;0,31;1;0;1,84;0,92;0;0,61;0,31;26;2,76;0,61;10,14;2,76;0,61;0;0,04;0;28,26;1,23;0,61;0;1,54;0;0;0,31;0,92;9,83;3,07;0,92;0;2,76;1,54;0;0;0;8,6;0,92;0;0,92;0,92;0;0;0;0;0;0;0;0;7,68;4,61;1,23;0,61;13,82;11,98;20,01;32,66;27,67;7,99;0;42,07;75,08;55,8;326,09;0;50;55,8;100;0;0;0;60,1;72,71;90,07;0;100;86,69;79,24;62,6;0;87,49;100;66,3;0;Right Back;;;LAT DER;Mauricio Aníbal Isla Isla;36
6273;A. Callens;Alexander Martín Marquinho;;Callens Asín;186;78;1992-05-04;left;12511;15594;male;active;https://cdn5.wyscout.com/photos/players/public/53539_100x130.png;190537;Peru;Spain;Defender;81;AEK Athens;https://cdn5.wyscout.com/photos/team/public/430_120x120.png;6273;81;190537;Left Centre Back (3 at the back);3;3;1;0;292;292;0;0;0;0;0;0;0;0;0;9,86;4,32;4,32;1,54;2,77;1,23;1,23;2;0,62;22,81;19,11;0;0;3,7;2,77;0;0;11,4;8,63;1,54;1,54;0;0;0;0;7,4;7,4;3,39;2,16;0,92;0,62;4,01;8,95;7,09;0,92;0;0,31;0,31;0;0;0;0;0;0;4;0;1,54;0,92;0;0;0;21;0,62;0;3,7;1,85;0;0;0;0;12,95;0;1,23;0;1,54;0;0;1,23;0,62;5,55;3,08;0,62;0;1,54;0,92;0;0;0;3,7;0,31;0;1,23;0,62;0;0;0;0;0;0;0;0;4,93;2,47;0,92;0;7,4;7,4;19,58;29,15;7,1;6,47;0;43,81;57,18;44,4;162,6;0;59,74;59,74;50,41;0;0;0;74,86;75,7;100;0;0;100;63,72;0;0;66,67;50;0;0;Left Centre Back;;;DFC;Alexander Martín Marquinho Callens Asín;32
472091;G. Arteaga;Gerardo Daniel;;Arteaga Zamora;175;68;1998-09-07;left;15444;;male;active;https://cdn5.wyscout.com/photos/players/public/g460125_100x130.png;190537;Mexico;Mexico;Defender;81;Monterrey;https://cdn5.wyscout.com/photos/team/public/591_120x120.png;472091;81;190537;Left Back;3;3;1;0;292;292;0,31;0;0,92;0;0;0;0;0;0;12,02;2,47;7,09;1,54;1,85;0,31;0,92;1;0,92;35,14;30,82;0;0;7,09;6,16;1,85;1,23;16,34;13,87;3,7;3,7;0,31;0;0;0;10,48;9,86;2,47;0,92;1,54;0,31;1,85;8,94;6,78;4,31;2,16;0;0;0;0;0;0;0;0,62;0;0;2,16;0,31;0,31;0,31;0;19;2,16;0,31;6,16;3,39;0;0,05;0,05;0;28,05;0,31;0,92;0;0,31;0;0;0,31;0;5,86;3,08;0;0;3,39;2,47;0;0;0,62;4,01;0;0;0,92;0,31;0;0;0;0;0;0;0;0;5,86;4,93;0,31;0,31;10,48;9,86;18,49;39,67;45,8;5,86;0;20,55;69,53;16,76;108,7;0;14,35;72,86;33,7;0;67,39;0;86,88;84,88;100;0;0;94,08;37,25;50,12;0;68,43;0;20,13;0;Left Back;;;LAT IZQ;Gerardo Daniel Arteaga Zamora;26
723050;J. Mitchell;Jeyland Yahir;;Mitchell Baltodano;187;82;2004-09-29;right;12;16871;male;active;https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png;190537;Costa Rica;Costa Rica;Defender;81;Feyenoord;https://cdn5.wyscout.com/photos/team/public/141_120x120.png;723050;81;190537;Right Centre Back (3 at the back);3;3;0;0;290;290;0;0;0;0;0;0;0;0;0;13,03;6,21;6,83;2,48;1,86;1,24;2,79;3;0,93;21,1;16,45;0;0;0,93;0;0;0;9,93;6,52;1,24;1,24;0;0;0;0;8,07;7,45;2,48;0,31;0,62;0,62;4,97;13,66;11,79;0,62;0,31;0;0;0;0;0;0;0;0;2;0;1,55;1,55;0,31;0;0;26;0;0;9;5,28;0;0;0;0;13,97;0;0;0;4,03;0;0;0,62;0,93;4,34;2,79;1,86;0;3,1;1,86;0;0;0;1,86;1,55;0;2,79;0,93;0;0;0;0;0;0;0;0;8,07;4,97;0,62;0,31;8,07;7,45;20,51;40,79;47,97;8,07;0;47,66;72,77;66,67;107,53;0;100;60;33,33;0;0;0;0;65,66;100;0;0;92,32;12,5;50;0;42,86;83,33;50;0;Right Centre Back;;;DFC;Jeyland Yahir Mitchell Baltodano;20
125512;F. Calvo;Francisco Javier;;Calvo Quesada;183;79;1992-07-08;left;4534;16871;male;active;https://cdn5.wyscout.com/photos/players/public/71105_100x130.png;190537;Costa Rica;Costa Rica;Defender;81;Hatayspor;https://cdn5.wyscout.com/photos/team/public/g2883_120x120.png;125512;81;190537;Left Centre Back (3 at the back);3;3;0;0;290;290;0,31;0;0,31;0,31;0,31;0;0;0;0;13,66;5,9;7,14;1,55;3,41;2,17;1,86;4;0,31;27,93;20,17;0,31;0,31;4,97;2,79;0,31;0;17,07;10,55;0,93;0,93;0,31;0;0;0;7,45;6,52;7,14;3,41;0,93;0,93;4,34;12,41;10,55;1,86;0,93;0;0;0;0;0;0;0;0;2;0;1,24;0,93;0,62;0;0;27;0,31;0;10,24;5,28;0,93;0,03;0;0;18;0,31;0;1,24;1,24;0;0;0,31;1,24;9,31;1,55;0,93;0;2,79;1,24;0;0;0,31;4,97;0,31;0;1,86;1,24;0;0;0;0;0;0;0;0;9;5,28;1,55;0,31;7,45;6,52;24,31;47,92;48,33;8,38;0;43,19;73,95;63,64;215,05;0;75;44,44;66,67;0;100;100;56,14;61,8;100;0;0;87,52;47,76;50;0;53,38;33,33;33,33;0;Left Centre Back;;;DFC;Francisco Javier Calvo Quesada;32
368732;J. Vargas;Juan Pablo;;Vargas Campos;192;88;1995-06-06;left;12400;16871;male;active;https://cdn5.wyscout.com/photos/players/public/g394586_100x130.png;190537;Costa Rica;Costa Rica;Defender;81;Millonarios;https://cdn5.wyscout.com/photos/team/public/466_120x120.png;368732;81;190537;Centre Back;3;3;0;0;290;290;0;0;0;0;0;0;0;0;0;11,17;4,34;5,28;1,55;1,86;0,93;2,48;4;0,31;28,24;23,59;0;0;1,55;0,62;0;0;10,55;7,14;1,86;1,86;0;0;0;0;14,28;13,66;5,28;3,1;0,62;0,62;7,45;12,73;10,86;0,62;0,62;0;0;0;0;0;0;0;0;0;0;1,55;0,62;0,31;0;0;28;0,31;0;6,83;5,28;1,55;0;0;0;14,59;0,31;0;0;4,34;0;0;1,86;0;4,34;3,1;0;0;2,17;1,24;0;0;0;1,86;0;0;2,48;1,24;0;0;0;0;0;0;0;0;6,21;3,41;0,93;0,62;14,28;13,66;23,47;36,96;51,1;8,69;0;38,85;64,58;50;161,29;0;40;57,14;50;0;0;0;40;67,68;100;0;0;95,66;58,71;100;0;42,86;0;100;0;Centre Back;;;DFC;Juan Pablo Vargas Campos;29
404133;P. Sequeira;Patrick Gilmar;;Sequeira Mejías;190;84;1999-03-01;right;9708;16871;male;active;https://cdn5.wyscout.com/photos/players/public/g425805_100x130.png;190537;Costa Rica;Spain;Goalkeeper;81;Casa Pia AC;https://cdn5.wyscout.com/photos/team/public/g2892_120x120.png;404133;81;190537;Goalkeeper;3;3;0;0;290;290;0;0;0;0;0;0;0;0;0;1,24;0;0,62;0;0;0;0,31;0;0,31;9;6,83;0;0;2,17;1,55;0;0;6,21;4,03;0;0;0;0;0;0;2,48;2,48;4,97;3,41;0;0;1,86;2,48;1,86;0;0;0;0;0;0;0;0;0;0;0;0;0,31;0;0;0;0;10;0;0;3,72;0,62;0;0;0;1,03;4,34;0;0;0;0,62;0;0;0;0;4,97;0;0;10,24;0,31;0;1,86;8,38;0;3,41;0;8,69;0;0;1;1,24;4,34;1,55;0;0,31;0;3,1;0;0;0;0;2,48;2,48;41,02;56,1;0;3,1;0;0;0;0;0;0;0;0;0;0;0;0;71,43;64,9;0;0;0;100;68,61;0;0;68,61;0;0;71,43;Goalkeeper;;;ARQ;Patrick Gilmar Sequeira Mejías;26
547685;O. Galo;Orlando Moisés;;Galo Calderón;176;70;2000-08-11;right;33283;16871;male;active;https://cdn5.wyscout.com/photos/players/public/g521073_100x130.png;190537;Costa Rica;Nicaragua;Midfielder;81;Riga FC;https://cdn5.wyscout.com/photos/team/public/g33093_120x120.png;547685;81;190537;Right Centre Midfielder;3;3;0;0;290;290;0;0;0,62;0;0,31;0;0;0;0;19,86;8,07;8,38;2,48;7,45;4,34;2,79;2;0,93;20,17;15,83;0;0;1,55;1,55;0;0;7,76;5,59;3,41;3,41;0;0;0;0;4,34;3,1;1,55;0,93;2,17;1,55;6,21;15,21;12,1;2,79;1,86;0;0;0;0;0;0;0;0;8;0;1,24;0,62;0,62;0,31;0;31;2,17;0,31;8,69;4,34;0,31;0,01;0,03;0;12,72;0,62;0;0;2,17;0,31;0;0,93;1,55;3,41;4,03;0,62;0;1,24;0,31;0;0;0;2,17;0,31;0;2,79;0,62;0;0;0;0;0;0;0;0;10,24;5,28;3,72;1,86;4,34;3,1;15,54;18,28;47,5;9,62;0;40,63;63,01;58,26;71,68;0;50;25;22,22;0;0;0;100;72,04;100;0;0;71,43;60;66,67;0;63,64;50;85,71;0;Right Centre Midfielder;;;MED MIX;Orlando Moisés Galo Calderón;24
287835;C. Martínez;Cristian Jesús;;Martínez;170;79;1997-02-06;right;13283;;male;active;https://cdn5.wyscout.com/photos/players/public/g312971_100x130.png;190537;Panama;Panama;Midfielder;81;Ironi Kiryat Shmona;https://cdn5.wyscout.com/photos/team/public/1607_120x120.png;287835;81;190537;Right Centre Midfielder;4;4;4;0;289;289;0;0,31;0,93;0;0;0;0;0;0;17,13;9,34;4,98;3,11;7,16;4,98;2,8;1;0,62;48,58;38,3;0,93;0,31;8,72;6,54;2,8;0,93;16,82;11,21;7,16;7,16;1,56;1,25;0,93;0,93;16,82;14,64;4,05;3,11;5,61;4,05;1,87;7,78;6,23;10,27;4,05;0;0;0;0;0;0;0;0;13;0;2,18;0,93;0,31;0,93;0,93;27;4,98;1,25;9,65;1,56;0,31;0,03;0,11;0;38,93;1,25;0,93;0;0;0;0;0;2,18;9,65;5,29;0,93;0;0,93;0,62;0;0;0,31;8,41;0,93;0;2,8;0,31;0;0;0;0;0;0;0;0;7,79;3,43;3,11;2,49;16,82;14,64;17,86;41,96;40,5;8,41;0;54,52;68,88;69,55;35,71;0;42,66;66,67;11,07;0;33,33;33,33;75;66,65;100;80,13;100;87,04;76,79;39,44;0;87,15;100;44,39;0;Right Centre Midfielder;;;MED MIX;Cristian Jesús Martínez;28
76754;José Sagredo;José Manuel;;Sagredo Chávez;179;77;1994-03-10;left;10474;10491;male;active;https://cdn5.wyscout.com/photos/players/public/66502_100x130.png;190537;Bolivia;Bolivia;Defender;81;Bolívar;https://cdn5.wyscout.com/photos/team/public/931_120x120.png;76754;81;190537;Left Centre Back (3 at the back);3;3;0;0;287;287;0;0;0;0;0;0;0;0;0;15,05;4,39;5,96;1,57;4,08;1,57;3,14;1;0;36,69;31,36;0;0;4,08;2,51;0,63;0,31;12,86;9,09;4,08;3,76;0,63;0;0;0;13,17;11,92;4,7;1,88;1,25;0,31;4,08;10,35;7,21;1,88;0,63;0;0;0;0;0;0;0;0;5;0;1,88;0,94;0;0,63;0;24;1,57;0,31;7,84;4,39;0,31;0;0;0;25,4;0;0;0,63;1,57;0;0;0,63;1,25;6,59;1,88;0,31;0;3,76;0,94;0;0;0;4,39;0;0;3,14;0,31;0;0;0;0;0;0;0;0;5,64;2,82;1,57;0,31;13,17;11,92;19,07;42,98;19,27;7,53;0;29,17;47,32;38,48;31,85;0;50;25;9,87;0;0;0;61,52;70,68;92,16;0;0;90,51;40;33,51;0;66,62;0;24,8;0;Left Centre Back;;;DFC;José Manuel Sagredo Chávez;31
249707;G. Viscarra;Guillermo;;Viscarra Bruckner;190;80;1993-02-07;right;15526;10491;male;active;https://cdn5.wyscout.com/photos/players/public/g281359_100x130.png;190537;Bolivia;Bolivia;Goalkeeper;81;Alianza Lima;https://cdn5.wyscout.com/photos/team/public/551_120x120.png;249707;81;190537;Goalkeeper;3;3;0;0;287;287;0;0;0;0;0;0;0;0;0;0,31;0,31;0;0;0;0;0,31;1;0;12,23;10,03;0;0;0,94;0,31;0;0;9,41;7,21;0;0;0;0;0;0;2,51;2,51;7,84;5,64;0;0;0,63;0,63;0,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;4,08;0,94;0;0;0;2,6;8,47;0;0;0;0,94;0;0;0;0;6,59;0,31;0;8,78;0;0;4,7;4,08;0;5,33;0;7,53;0;0;0;3,14;7,21;1,57;0;0,31;0,31;4,08;0,31;0;0;0;2,51;2,51;40,98;52,72;0;2,2;0;100;0;0;322,58;0;0;0;0;100;0;0;32,98;76,62;0;0;0;100;71,94;0;0;80,88;0;0;56,59;Goalkeeper;;;ARQ;Guillermo Viscarra Bruckner;32
436757;L. Haquín;Luis Fernando;;Haquín López;190;76;1997-11-15;right;15813;10491;male;active;https://cdn5.wyscout.com/photos/players/public/g446444_100x130.png;190537;Bolivia;Bolivia;Defender;81;Mushuc Runa;https://cdn5.wyscout.com/photos/team/public/g21111_120x120.png;436757;81;190537;Centre Back;3;3;0;0;287;287;0;0;0;0;0,31;0;0;0;0;17,87;6,9;9,72;1,88;1,25;0,31;4,7;12;0,63;40,45;37;0;0;2,51;1,88;0;0;13,48;10,35;1,57;1,57;0,63;0;0;0;21,64;21,32;3,14;2,2;0;0;7,21;17,56;12,86;0;0;0;0;0;0;0;0;0;0;1;0;2,2;0,94;0,31;0;0;36;0,94;0;8,15;5,64;1,57;0;0;0;27,6;0;0;0;4,08;0;0;1,57;0,63;4,39;3,76;0,63;0;5,02;1,25;0;0;0;2,51;0,31;0;4,7;3,76;0;0;0;0;0;0;0;0;10,03;5,02;0,31;0;21,64;21,32;21;44,12;0;11,29;0;38,61;51,65;24,8;255,32;0;42,73;24,9;80;0;0;0;74,9;76,78;100;0;0;98,52;70,06;0;0;57,18;49,21;0;0;Centre Back;;;DFC;Luis Fernando Haquín López;27
444669;N. González;Nicolás Iván;;González;180;72;1998-04-06;left;3159;12274;male;active;https://cdn5.wyscout.com/photos/players/public/g450709_100x130.png;190537;Argentina;Italy;Forward;81;Juventus;https://cdn5.wyscout.com/photos/team/public/80_120x120.png;444669;81;190537;Left Winger;5;2;1;3;287;287;0;0;1,25;0,31;0,31;0;0;0;0;21,95;9,09;4,7;1,57;7,53;3,45;6,27;11;1,57;25,71;20,7;0;0;1,57;0,94;0,94;0,31;2,82;1,25;9,09;9,09;0;0;0,31;0,31;6,9;5,64;0,63;0;3,76;1,88;3,14;9,09;6,59;5,95;3,14;0;0;0;0;0;0;0;0,63;8;0;3,45;0,63;1,25;1,25;0,31;19;1,88;1,25;9,41;0,94;0;0,15;0,06;0;19,13;3,14;2,2;0,31;0,94;0;0;0,31;0,63;1,25;1,57;1,25;0;1,25;0,63;0;0;0,94;0,63;0;0;6,27;3,45;0;0;0;0;0;0;0;0;9,41;2,2;3,14;1,88;6,9;5,64;17,15;6,88;35,38;5,96;0;41,41;46,81;45,82;175,44;0;18,26;50,4;55,02;0;75,2;0;59,87;44,33;100;0;100;81,74;0;52,77;0;50,4;0;50;0;Left Winger;;;EXTR;Nicolás Iván González;26
16019;C. Zambrano;Carlos Augusto;;Zambrano Ochandarte;185;79;1989-07-10;right;15526;15594;male;active;https://cdn5.wyscout.com/photos/players/public/19217_100x130.png;190537;Peru;Peru;Defender;81;Alianza Lima;https://cdn5.wyscout.com/photos/team/public/551_120x120.png;16019;81;190537;Centre Back;3;3;1;0;285;285;0;0;0,63;0,63;0,63;0;0;0;0;9,16;5,68;4,74;2,53;0,95;0,63;1,89;4;0,95;20,84;17,05;0;0;2,53;1,26;0;0;9,79;6,95;1,58;1,58;0,32;0;0;0;7,26;6,95;5,05;3,47;0;0;2,84;7,9;6,95;0,63;0;0;0;0;0;0;0;0;0;0;0;1,58;1,26;0,32;0;0;35;1,89;0;4,11;2,53;0;0,03;0;0;10,74;0,63;0,32;0;1,26;0;0;0;0,95;5,37;5,37;0,32;0;1,58;1,26;0;0;0;3,16;0,32;0;1,89;1,26;0;0;0;0;0;0;0;0;6,95;3,79;0,63;0;7,26;6,95;22,01;35,85;0;11,05;0;62,01;79,96;66,32;211,64;0;79,75;79,75;66,67;0;0;0;49,8;70,99;100;0;0;95,73;68,71;0;0;58,85;100;0;0;Centre Back;;;DFC;Carlos Augusto Zambrano Ochandarte;35
